cif_id,target,predict
mp-542070,0.04472731798887253,0.041874680668115616
mp-754617,0.02454042062163353,0.021607285365462303
mp-31690,0.01739082857966423,0.021910907700657845
mp-22478,0.07894439250230789,0.04369962215423584
mp-1228606,0.07907329499721527,0.06630609929561615
mp-1176962,0.012687509879469872,0.017117315903306007
mp-756292,0.10599949955940247,0.11238016188144684
mp-1210035,0.01108002383261919,0.030873768031597137
mp-1076107,0.055879782885313034,0.052091751247644424
mp-768616,0.031058911234140396,0.028317445889115334
mp-248,0.10640664398670197,0.1407301276922226
mp-780788,0.052458010613918304,0.04963258281350136
mp-1200069,0.012767050415277481,0.013506773859262466
mp-1036839,0.003158801468089223,0.007657427340745926
mp-864944,0.07957441359758377,0.07237575948238373
mp-1113297,0.02239197865128517,0.015446987003087997
mp-1224737,0.07133061438798904,0.08530953526496887
mp-504714,0.026706814765930176,0.021821944043040276
mp-1226004,0.06990782171487808,0.0757775604724884
mp-1173592,0.06514983624219894,0.06336669623851776
mp-1179854,0.00866942573338747,0.03169996291399002
mp-1205327,0.015586761757731438,0.03028681129217148
mp-24537,0.02077099308371544,0.017354091629385948
mp-699648,0.04712837561964989,0.05166233703494072
mp-1105454,0.054312802851200104,0.015675751492381096
mp-753980,0.030217766761779785,0.025771278887987137
mp-605912,0.0068244184367358685,0.006855323910713196
mp-757448,0.04836244136095047,0.08605427294969559
mp-1228861,0.020272448658943176,0.04126967489719391
mp-763003,0.06099877133965492,0.0630277544260025
mp-21551,0.006308563519269228,0.007235780358314514
mp-1105877,0.03437338396906853,0.02732832357287407
mp-504891,0.018043192103505135,0.014933047816157341
mp-18800,0.10221488773822784,0.06862010806798935
mp-18950,0.09669952839612961,0.09144173562526703
mp-8714,0.03332826867699623,0.02851019613444805
mp-770560,0.017814770340919495,0.01909852772951126
mp-1223700,0.01635405234992504,0.018381379544734955
mp-1367209,0.026764683425426483,0.04456367716193199
mp-10922,0.003971845377236605,0.020819513127207756
mp-998414,0.01239351462572813,0.02672974020242691
mp-5498,0.05386773496866226,0.06481662392616272
mp-1111434,0.010049467906355858,0.006039425730705261
mp-582585,0.012106705456972122,0.016435327008366585
mp-780127,0.022843731567263603,0.025759626179933548
mp-1228771,0.07418541610240936,0.06403104215860367
mp-766470,0.011128988116979599,0.014539595693349838
mp-1176649,0.04230310395359993,0.0452670119702816
mp-780528,0.022852733731269836,0.0193315502256155
mp-753348,0.11449521780014038,0.12565042078495026
mp-571370,0.1081325113773346,0.09283143281936646
mp-1041464,0.06211065128445625,0.05882738158106804
mp-1187205,0.025913290679454803,0.029550954699516296
mp-776639,0.061799824237823486,0.05519752949476242
mp-1227258,0.0632893294095993,0.06183846294879913
mp-2224722,0.043179333209991455,0.04605758562684059
mp-769624,0.003092437284067273,0.04744395241141319
mp-1193450,0.09587900340557098,0.09911245107650757
mp-697984,0.021316684782505035,0.025905389338731766
mp-20861,0.035455603152513504,0.07164953649044037
mp-1225465,0.0017575201345607638,0.004867244511842728
mp-1216035,0.016616538166999817,0.015285298228263855
mp-2216760,0.04257901757955551,0.04524088650941849
mp-30410,0.07459774613380432,0.08740297704935074
mp-555093,0.010875094681978226,0.011112822219729424
mp-11270,0.05348668247461319,0.06521151959896088
mp-1222679,0.02979741431772709,0.026499565690755844
mp-1036613,0.006520533934235573,0.007922481745481491
mp-1190002,0.004594586323946714,-0.001614600419998169
mp-572807,0.013339675962924957,0.016013387590646744
mp-1013795,0.012657311744987965,0.010949976742267609
mp-21616,0.06383123993873596,0.06291024386882782
mp-1272179,0.028461581096053123,0.02877005934715271
mp-1213858,0.028040582314133644,0.02350340224802494
mp-758715,0.011909185908734798,0.014494603499770164
mp-1227616,0.027964569628238678,0.029646703973412514
mp-8720,0.024782979860901833,0.025742918252944946
mp-26724,0.003755259094759822,0.011604396626353264
mp-643790,0.013133696280419827,-0.0002747178077697754
mp-1181286,0.1137758120894432,0.10365629196166992
mp-1046045,0.019872302189469337,0.011448249220848083
mp-1202112,0.04483098164200783,0.006990894675254822
mp-7147,0.011413177475333214,0.01449562981724739
mp-859101,0.06257424503564835,0.060007013380527496
mp-19304,0.02287798561155796,0.025102103129029274
mp-1225406,0.079278863966465,0.1051487922668457
mp-780575,0.018734842538833618,0.014997987076640129
mp-1220306,0.037631817162036896,0.034767698496580124
mp-1212340,0.04479806125164032,0.057182274758815765
mp-1210671,0.03796178475022316,0.03800288215279579
mp-1078387,0.021069644019007683,0.012044381350278854
mp-6498,0.020382409915328026,0.012955710291862488
mp-758826,0.049809109419584274,0.054745160043239594
mp-542727,0.07078380882740021,0.0906318873167038
mp-1176654,0.058600399643182755,0.059887975454330444
mp-768576,0.022268159314990044,0.02380678430199623
mp-560161,0.014926651492714882,0.01735224574804306
mp-754303,0.12317632138729095,0.07687309384346008
mp-1047971,0.020032541826367378,0.01314999908208847
mp-1102167,0.015005108900368214,0.015989013016223907
mp-1038358,0.0016232510097324848,0.0056535787880420685
mp-1003316,0.09331529587507248,0.09362131357192993
mp-1377373,0.03341953083872795,0.025997083634138107
mp-510635,0.01650542952120304,0.023834021762013435
mp-641117,0.014393269084393978,0.021422551944851875
mp-1191355,0.06382415443658829,0.03209178149700165
mp-1218561,0.02410801127552986,0.03669325262308121
mp-1212837,0.0879821702837944,0.09774768352508545
mp-561410,0.031074775382876396,0.03529087454080582
mp-12675,0.12272365391254425,0.17162591218948364
mp-1029520,0.014151576906442642,0.019168948754668236
mp-783907,0.036507558077573776,0.03451603651046753
mp-725423,0.03240460902452469,0.03420044854283333
mp-1247228,0.026398437097668648,0.03196990489959717
mp-1663786,0.02597999759018421,0.0225012619048357
mp-1224545,0.03747207298874855,0.05150517076253891
mp-505085,0.017431393265724182,0.012170981615781784
mp-781609,0.10264457017183304,0.0920688733458519
mp-18751,0.10572673380374908,0.09799395501613617
mp-1397055,0.04233010113239288,0.020563822239637375
mp-1202326,0.011114728637039661,0.016679035499691963
mp-1201347,0.004250179976224899,0.0055765025317668915
mp-1223237,0.021655330434441566,0.017143268138170242
mp-1076496,0.06579508632421494,0.06468115746974945
mp-1228660,0.003197020385414362,0.011144150048494339
mp-752441,0.033781833946704865,0.03649146854877472
mp-16490,0.004664222709834576,0.016726883128285408
mp-1225901,0.0943407490849495,0.08429054915904999
mp-504603,0.02419358119368553,0.028370961546897888
mp-1221895,0.022286685183644295,0.025443997234106064
mp-562382,0.017051808536052704,0.02220875211060047
mp-561940,0.015577404759824276,0.043418921530246735
mp-755150,0.09495197981595993,0.09351048618555069
mp-996999,0.02823084592819214,0.033309999853372574
mp-1076761,0.07999944686889648,0.08068834245204926
mp-1226311,0.040194254368543625,0.03482631593942642
mp-1076438,0.04769295081496239,0.03945141285657883
mp-1239165,0.032537251710891724,0.03300013020634651
mp-27901,0.013766647316515446,0.017705436795949936
mp-650392,0.06889690458774567,0.07038688659667969
mp-1216603,0.0009232143638655543,0.01240290142595768
mp-1226042,0.004565144889056683,0.010515706613659859
mp-1218451,0.036766037344932556,0.03720652312040329
mp-698695,0.021616805344820023,0.02513822540640831
mp-1238847,0.023062128573656082,0.026743397116661072
mp-771819,0.03262890502810478,0.036179494112730026
mp-1216880,0.02068571001291275,0.031096704304218292
mp-1246522,0.028442377224564552,0.029706235975027084
mp-25303,0.07416180521249771,0.06576137989759445
mp-597,0.009780241176486015,0.005369849503040314
mp-1106004,0.0956481546163559,0.09486611187458038
mp-781828,0.0027901208959519863,0.00442119687795639
mp-753918,0.04939277097582817,0.054656218737363815
mp-705094,0.05037546902894974,0.04637885466217995
mp-532591,0.0619734525680542,0.06007808446884155
mp-1216376,0.019737746566534042,0.024781350046396255
mp-1048278,0.016240505501627922,0.019629087299108505
mp-1226487,0.0007216692320071161,0.0070402659475803375
mp-756918,0.0692087933421135,0.07146358489990234
mp-1195453,0.0020712735131382942,0.006534859538078308
mp-19006,0.22730685770511627,0.20729832351207733
mp-16093,0.03822726383805275,0.0465739443898201
mp-667308,0.03212910145521164,0.033119991421699524
mp-753412,0.01861412078142166,0.020101100206375122
mp-865088,0.07466323673725128,0.09060181677341461
mp-1213649,0.026408448815345764,0.027791596949100494
mp-771939,0.01675272174179554,0.01931525394320488
mp-753130,0.013952990062534809,0.013207569718360901
mp-554601,0.014832591637969017,0.022997241467237473
mp-759579,0.048882901668548584,0.04734744504094124
mp-780604,0.015888068825006485,0.026453720405697823
mp-1195676,0.010908551514148712,0.015189750120043755
mp-626689,0.0912187322974205,0.0996486097574234
mp-24220,0.010529231280088425,0.010486172512173653
mp-1047841,0.03251906484365463,0.02839081734418869
mp-1247061,0.05501561984419823,0.05038485676050186
mp-1204587,0.03563261777162552,0.027215365320444107
mp-559323,0.041064243763685226,0.04692322760820389
mp-1225511,0.06899148225784302,0.07913412153720856
mp-504149,0.048909299075603485,0.05191385746002197
mp-773525,0.1647438108921051,0.15521138906478882
mp-1180654,0.032604001462459564,0.03412328660488129
mp-1037841,0.008250671438872814,0.009938687086105347
mp-1076570,0.006224169861525297,0.015465440228581429
mp-1201159,0.02173430845141411,0.01942039467394352
mp-764262,0.014338290318846703,0.031880058348178864
mp-1224500,0.001345934928394854,0.00820193812251091
mp-1101382,0.013799771666526794,0.019529856741428375
mp-759088,0.024884071201086044,0.031144052743911743
mp-1214595,0.01507708989083767,0.012666231021285057
mp-13,0.22540710866451263,0.2216988056898117
mp-699554,0.05885522812604904,0.06040488928556442
mp-1222897,0.02136821113526821,0.02371494099497795
mp-1367927,0.025255246087908745,0.017048118636012077
mp-758322,0.03854614123702049,0.03820405900478363
mp-17022,0.004638743121176958,0.013300171121954918
mp-2646913,0.007868558168411255,0.009510861709713936
mp-19383,0.01128185074776411,0.016248881816864014
mp-1227902,0.022701792418956757,0.024358674883842468
mp-37509,0.0733448714017868,0.06565646082162857
mp-754188,0.028894590213894844,0.027280600741505623
mp-1193464,0.03274533897638321,0.04125675931572914
mp-1222992,0.034224893897771835,0.03501923754811287
mp-1176706,0.06830475479364395,0.06516344845294952
mp-753528,0.022032495588064194,0.022495489567518234
mp-1189736,0.018701624125242233,0.026584023609757423
mp-772076,0.011775301769375801,0.027766531333327293
mp-1218403,0.037170667201280594,0.030478112399578094
mp-761936,0.014975573867559433,0.020590586587786674
mp-19364,0.024473266676068306,0.011957434937357903
mp-1183785,0.09814134985208511,0.09916426241397858
mp-568631,0.042249131947755814,0.05630292743444443
mp-776011,0.05527782067656517,0.05631785839796066
mp-1227141,0.032811857759952545,0.027457689866423607
mp-1340075,0.022937200963497162,0.019870761781930923
mp-773130,0.007520809303969145,0.006538938730955124
mp-729033,0.0192096009850502,0.018176700919866562
mp-1112871,0.007731341756880283,0.005121774971485138
mp-1246559,0.019619222730398178,0.023172929883003235
mp-1227549,0.1733817160129547,0.13260489702224731
mp-1065668,0.14448955655097961,0.09509197622537613
mp-1218010,0.010997349396348,0.021048221737146378
mp-1516715,0.036077067255973816,0.03482465073466301
mp-1111419,0.01447952538728714,0.01239391602575779
mp-558860,0.0785859152674675,0.0693492591381073
mp-1177682,0.08129598945379257,0.052870430052280426
mp-21584,0.0010562508832663298,0.005258917808532715
mp-1044788,0.034302547574043274,0.024380799382925034
mp-758508,0.03557587414979935,0.03770068287849426
mp-850231,0.0923062190413475,0.09613071382045746
mp-1007853,0.1833629608154297,0.1735612452030182
mp-541883,0.008635307662189007,0.08923300355672836
mp-767833,0.06197007745504379,0.0611301064491272
mp-19809,0.09648601710796356,0.08356085419654846
mp-647350,0.0014489402528852224,0.01283005066215992
mp-1221860,0.07824810594320297,0.08190850913524628
mp-14999,0.04662860557436943,0.03850977122783661
mp-1221871,0.0731336697936058,0.07245513796806335
mp-1218376,0.015538034029304981,0.01862206868827343
mp-1208968,0.15368157625198364,0.15629500150680542
mp-1247361,0.12003149837255478,0.14088670909404755
mp-770632,0.012102299369871616,0.018548576161265373
mp-1227160,0.06286990642547607,0.06356798112392426
mp-949,0.09014346450567245,0.09692844748497009
mp-1194048,0.07025376707315445,0.06942868232727051
mp-2228678,0.030214698985219002,0.035286858677864075
mp-752613,0.05250972881913185,0.028564533218741417
mp-560214,0.0029958789236843586,0.0032342001795768738
mp-1195048,0.04958068206906319,0.04895734041929245
mp-1216559,0.024684391915798187,0.02132369577884674
mp-1218143,0.06018981710076332,0.07307323813438416
mp-21770,0.010469910688698292,0.015815651044249535
mp-1192011,0.028037697076797485,0.02867957577109337
mp-19379,0.04443410784006119,0.04134996980428696
mp-780709,0.05546700954437256,0.04917861521244049
mp-761579,0.057602014392614365,0.056622184813022614
mp-1201322,0.0021736151538789272,0.005568195134401321
mp-2218257,0.023341229185461998,0.018132515251636505
mp-776781,0.0273896511644125,0.025559913367033005
mp-647862,0.022153064608573914,0.011381540447473526
mp-754025,0.06709320843219757,0.07094085216522217
mp-1666215,0.03730888292193413,0.0327191986143589
mp-562909,0.04203658923506737,0.04193193092942238
mp-1210398,0.010422136634588242,0.013292619958519936
mp-1217126,0.009718319401144981,0.01636946201324463
mp-1197356,0.03788142278790474,0.004396941512823105
mp-1202547,0.020496122539043427,0.028771573677659035
mp-543041,0.04142419993877411,0.0352490097284317
mp-1332615,0.023227041587233543,0.01566431298851967
mp-1245524,0.03742486983537674,0.034348323941230774
mp-1182125,0.054528526961803436,0.054201457649469376
mp-1198047,0.010595375671982765,0.016990896314382553
mp-1219380,0.013393277302384377,0.018880240619182587
mp-758640,0.01881570741534233,0.018173858523368835
mp-1188542,0.0051451753824949265,0.009194426238536835
mp-1226560,0.0009721075766719878,0.033556196838617325
mp-1178406,0.05218568071722984,0.04848635196685791
mp-560963,0.017454471439123154,0.017544405534863472
mp-641367,0.014974218793213367,0.02049112506210804
mp-8613,0.046286508440971375,0.05626931041479111
mp-1207709,0.03439023718237877,0.03289147838950157
mp-1196500,0.022643299773335457,0.025405867025256157
mp-31051,0.0011105750454589725,0.00934949517250061
mp-24003,0.010491739958524704,0.011229384690523148
mp-1026492,0.013290938921272755,0.006468411535024643
mp-761065,0.0227078627794981,0.026401875540614128
mp-1390297,0.09798876196146011,0.09592485427856445
mp-1196903,0.018088597804307938,0.02532496675848961
mp-1007821,0.05581436678767204,0.06277596950531006
mp-1184522,0.09046383202075958,0.10032190382480621
mp-1201930,0.028027832508087158,0.028368404135107994
mp-17259,0.02295881137251854,0.03149637579917908
mp-1047012,0.012253526598215103,0.015906253829598427
mp-757501,0.045660436153411865,0.048119936138391495
mp-542765,0.05477488413453102,0.05184474214911461
mp-1293053,0.03577897697687149,0.03131372854113579
mp-1221332,0.06655637919902802,0.07991404831409454
mp-1215972,0.012495926581323147,0.014869766309857368
mp-541449,0.0202053040266037,0.016013357788324356
mp-571471,0.01279513631016016,0.005733732134103775
mp-772859,0.004271098878234625,0.015260091051459312
mp-1194882,0.028937768191099167,0.029367581009864807
mp-22412,0.051584552973508835,0.07955394685268402
mp-1195117,0.0342232771217823,0.03879193216562271
mp-1224406,0.0535355806350708,0.05418519303202629
mp-29637,0.01386337261646986,0.013647723942995071
mp-766468,0.01261836662888527,0.015419995412230492
mp-1207967,0.024948876351118088,0.030024699866771698
mp-1217452,0.015849057585000992,0.022479770705103874
mp-510408,0.10843761265277863,0.09586916863918304
mp-18941,0.08469222486019135,0.08535660803318024
mp-1077660,0.06999213248491287,0.0678442120552063
mp-583463,0.05189020186662674,0.03748693689703941
mp-1279939,0.05125401169061661,0.047544077038764954
mp-556646,0.05169795826077461,0.05087243393063545
mp-569516,0.004108570050448179,0.01946961134672165
mp-1183751,0.09714490920305252,0.0977696031332016
mp-757691,0.08594031631946564,0.08285488188266754
mp-1173791,0.02814270742237568,0.027505096048116684
mp-1003549,0.08446531742811203,0.0875764936208725
mp-542638,0.017437372356653214,0.03224865347146988
mp-1004038,0.08870311826467514,0.08524500578641891
mp-768374,0.06139133498072624,0.061084456741809845
mp-684864,0.0069831120781600475,0.010685652494430542
mp-1225460,0.02005412057042122,0.019158966839313507
mp-756503,0.032567109912633896,0.04015308991074562
mp-1267964,0.03000916913151741,0.03536681830883026
mp-1223611,0.09276134520769119,0.0963776707649231
mp-28912,0.03430598974227905,0.03307785093784332
mp-1103148,0.02138564921915531,0.01716032810509205
mp-1272663,0.03363998234272003,0.03019947186112404
mp-1197828,0.013709824532270432,0.015259671956300735
mp-768749,0.06261797249317169,0.05595243722200394
mp-613327,0.031552352011203766,0.014360751956701279
mp-1224019,0.022102225571870804,0.020263707265257835
mp-754096,0.05463515594601631,0.06514981389045715
mp-30921,0.0056230174377560616,0.010499823838472366
mp-754972,0.1106572225689888,0.1086517721414566
mp-1221732,0.024163125082850456,0.010981323197484016
mp-864992,0.07037066668272018,0.07798995077610016
mp-759189,0.014643458649516106,0.017137665301561356
mp-23595,0.028225980699062347,0.030806895345449448
mp-706248,0.059081144630908966,0.06138189882040024
mp-754820,0.022367222234606743,0.02533940225839615
mp-771295,0.0874168649315834,0.08274795114994049
mp-9945,0.014937925152480602,0.00466194748878479
mp-557958,0.0053196921944618225,0.005839381366968155
mp-557081,0.029897669330239296,0.03449752554297447
mp-684640,0.026982346549630165,0.005864471197128296
mp-2260,0.12704402208328247,0.15697389841079712
mp-1035172,0.006465750280767679,0.008663948625326157
mp-1206001,0.03881897032260895,0.035644277930259705
mp-761229,0.0496334470808506,0.05568911135196686
mp-558400,0.08263274282217026,0.07432789355516434
mp-20753,0.016448354348540306,0.016758980229496956
mp-1196304,0.007119578309357166,0.010425155982375145
